colony,date,age,behavior,location,significant behavioral categories
c,5/7/2012,1,bg,np,
b,5/7/2012,2,bg,np,
b,5/7/2012,2,bg,np,
b,5/7/2012,2,bg,np,
c,5/8/2012,2,bg,np,
c,5/8/2012,2,bg,np,
b,5/8/2012,3,bg,np,
b,5/8/2012,3,bg,np,
b,5/8/2012,3,bg,np,
c,5/9/2012,3,bg,np,
c,5/7/2012,4,bg,np,
b,5/9/2012,4,bg,np,
b,5/7/2012,5,bg,np,
b,5/7/2012,5,bg,np,
b,5/7/2012,5,bg,np,
b,5/7/2012,5,bg,np,
c,5/8/2012,5,bg,np,
c,5/8/2012,5,bg,np,
b,5/10/2012,5,bg,np,
b,5/8/2012,6,bg,np,
b,5/8/2012,6,bg,np,
c,5/9/2012,6,bg,np,
c,5/9/2012,6,bg,np,
c,5/9/2012,6,bg,np,
c,5/12/2012,6,bg,np,
c,5/7/2012,7,bg,np,
b,5/9/2012,7,bg,np,
b,5/9/2012,7,bg,np,
b,5/9/2012,7,bg,np,
b,5/9/2012,7,bg,np,
b,5/9/2012,7,bg,np,
b,5/9/2012,7,bg,np,
b,5/12/2012,7,bg,np,
b,5/12/2012,7,bg,np,
b,5/7/2012,8,bg,np,
c,5/8/2012,8,bg,np,
c,5/8/2012,8,bg,np,
c,5/11/2012,8,bg,np,
b,5/8/2012,9,bg,np,
c,5/9/2012,9,bg,np,
c,5/9/2012,9,bg,np,
c,5/12/2012,9,bg,np,
c,5/12/2012,9,bg,np,
c,5/12/2012,9,bg,np,
c,5/12/2012,9,bg,np,
c,5/12/2012,9,bg,np,
b,5/14/2012,9,bg,np,
c,5/15/2012,9,bg,np,
c,5/7/2012,10,bg,np,
c,5/11/2012,10,bg,np,
c,5/11/2012,10,bg,np,
b,5/12/2012,10,bg,np,
b,5/12/2012,10,bg,np,
b,5/12/2012,10,bg,np,
b,5/15/2012,10,bg,np,
b,5/15/2012,10,bg,np,
b,5/7/2012,11,bg,np,
c,5/8/2012,11,bg,np,
c,5/8/2012,11,bg,np,
b,5/10/2012,11,bg,np,
b,5/10/2012,11,bg,np,
c,5/12/2012,11,bg,np,
c,5/12/2012,11,bg,np,
c,5/12/2012,11,bg,np,
b,5/8/2012,12,bg,np,
b,5/8/2012,12,bg,np,
b,5/8/2012,12,bg,np,
c,5/9/2012,12,bg,np,
b,5/12/2012,12,bg,np,
c,5/15/2012,12,bg,np,
c,5/15/2012,12,bg,np,
b,5/9/2012,13,bg,np,
b,5/9/2012,13,bg,np,
b,5/9/2012,13,bg,np,
b,5/15/2012,13,bg,np,
b,5/15/2012,13,bg,np,
b,5/15/2012,13,bg,np,
c,5/16/2012,13,bg,np,
c,5/16/2012,13,bg,np,
b,5/10/2012,14,bg,np,
b,5/15/2012,15,bg,np,
c,5/7/2012,16,bg,np,
c,5/7/2012,16,bg,np,
c,5/7/2012,16,bg,np,
b,5/18/2012,16,bg,np,
c,5/8/2012,17,bg,np,
c,5/8/2012,17,bg,np,
c,5/9/2012,18,bg,np,
c,5/9/2012,18,bg,np,
c,5/9/2012,18,bg,np,
b,5/9/2012,19,bg,np,
b,5/11/2012,21,bg,np,
b,5/17/2012,21,bg,np,
b,5/18/2012,22,bg,np,
b,5/15/2012,25,bg,np,
c,5/7/2012,7,ca,np,
b,5/8/2012,9,cc,np,
b,5/12/2012,12,cd,np,
c,5/12/2012,9,ce,np,
b,5/12/2012,10,ce,np,
b,5/6/2012,4,cl,np,
b,5/8/2012,6,cl,np,
c,5/12/2012,9,cl,np,
b,5/11/2012,15,cl,np,
b,5/7/2012,11,cp,np,
b,5/8/2012,12,cp,np,
c,5/11/2012,20,gc,np,
b,5/8/2012,6,gl,np,groom
b,5/8/2012,12,gl,np,groom
c,5/12/2012,15,gp,np,groom
c,5/7/2012,1,s,np,rest
c,5/7/2012,1,s,np,rest
c,5/7/2012,1,s,np,rest
c,5/7/2012,1,s,np,rest
b,5/4/2012,2,s,np,rest
b,5/4/2012,2,s,np,rest
c,5/5/2012,2,s,np,rest
c,5/5/2012,2,s,np,rest
c,5/5/2012,2,s,np,rest
c,5/5/2012,2,s,np,rest
b,5/7/2012,2,s,np,rest
b,5/5/2012,3,s,np,rest
c,5/6/2012,3,s,np,rest
c,5/6/2012,3,s,np,rest
c,5/6/2012,3,s,np,rest
c,5/6/2012,3,s,np,rest
c,5/6/2012,3,s,np,rest
c,5/6/2012,3,s,np,rest
c,5/6/2012,3,s,np,rest
c,5/6/2012,3,s,np,rest
c,5/9/2012,3,s,np,rest
c,5/9/2012,3,s,np,rest
c,5/9/2012,3,s,np,rest
c,5/9/2012,3,s,np,rest
c,5/9/2012,3,s,np,rest
c,5/9/2012,3,s,np,rest
b,5/6/2012,4,s,np,rest
b,5/6/2012,4,s,np,rest
b,5/6/2012,4,s,np,rest
b,5/6/2012,4,s,np,rest
c,5/7/2012,4,s,np,rest
c,5/7/2012,4,s,np,rest
c,5/7/2012,4,s,np,rest
c,5/7/2012,4,s,np,rest
c,5/7/2012,4,s,np,rest
c,5/7/2012,4,s,np,rest
c,5/7/2012,4,s,np,rest
c,5/7/2012,4,s,np,rest
c,5/7/2012,4,s,np,rest
c,5/7/2012,4,s,np,rest
c,5/7/2012,4,s,np,rest
c,5/7/2012,4,s,np,rest
c,5/7/2012,4,s,np,rest
c,5/7/2012,4,s,np,rest
c,5/7/2012,4,s,np,rest
c,5/7/2012,4,s,np,rest
c,5/7/2012,4,s,np,rest
c,5/7/2012,4,s,np,rest
c,5/7/2012,4,s,np,rest
c,5/7/2012,4,s,np,rest
c,5/7/2012,4,s,np,rest
c,5/7/2012,4,s,np,rest
c,5/7/2012,4,s,np,rest
c,5/7/2012,4,s,np,rest
c,5/7/2012,4,s,np,rest
c,5/7/2012,4,s,np,rest
c,5/7/2012,4,s,np,rest
b,5/9/2012,4,s,np,rest
b,5/9/2012,4,s,np,rest
b,5/9/2012,4,s,np,rest
b,5/4/2012,5,s,np,rest
b,5/4/2012,5,s,np,rest
b,5/4/2012,5,s,np,rest
b,5/4/2012,5,s,np,rest
b,5/4/2012,5,s,np,rest
b,5/4/2012,5,s,np,rest
c,5/5/2012,5,s,np,rest
c,5/5/2012,5,s,np,rest
c,5/5/2012,5,s,np,rest
c,5/5/2012,5,s,np,rest
c,5/5/2012,5,s,np,rest
c,5/5/2012,5,s,np,rest
c,5/5/2012,5,s,np,rest
b,5/7/2012,5,s,np,rest
b,5/7/2012,5,s,np,rest
b,5/7/2012,5,s,np,rest
b,5/7/2012,5,s,np,rest
b,5/7/2012,5,s,np,rest
b,5/7/2012,5,s,np,rest
b,5/7/2012,5,s,np,rest
b,5/7/2012,5,s,np,rest
b,5/7/2012,5,s,np,rest
b,5/7/2012,5,s,np,rest
b,5/7/2012,5,s,np,rest
b,5/7/2012,5,s,np,rest
b,5/7/2012,5,s,np,rest
b,5/7/2012,5,s,np,rest
b,5/7/2012,5,s,np,rest
b,5/7/2012,5,s,np,rest
b,5/7/2012,5,s,np,rest
b,5/7/2012,5,s,np,rest
c,5/8/2012,5,s,np,rest
c,5/8/2012,5,s,np,rest
c,5/8/2012,5,s,np,rest
c,5/8/2012,5,s,np,rest
c,5/8/2012,5,s,np,rest
c,5/8/2012,5,s,np,rest
c,5/8/2012,5,s,np,rest
c,5/8/2012,5,s,np,rest
c,5/8/2012,5,s,np,rest
c,5/8/2012,5,s,np,rest
c,5/8/2012,5,s,np,rest
c,5/8/2012,5,s,np,rest
c,5/11/2012,5,s,np,rest
c,5/11/2012,5,s,np,rest
c,5/11/2012,5,s,np,rest
c,5/11/2012,5,s,np,rest
b,5/5/2012,6,s,np,rest
b,5/5/2012,6,s,np,rest
b,5/5/2012,6,s,np,rest
c,5/6/2012,6,s,np,rest
c,5/6/2012,6,s,np,rest
c,5/6/2012,6,s,np,rest
c,5/6/2012,6,s,np,rest
c,5/6/2012,6,s,np,rest
c,5/6/2012,6,s,np,rest
c,5/6/2012,6,s,np,rest
c,5/6/2012,6,s,np,rest
c,5/6/2012,6,s,np,rest
c,5/6/2012,6,s,np,rest
c,5/6/2012,6,s,np,rest
b,5/8/2012,6,s,np,rest
b,5/8/2012,6,s,np,rest
b,5/8/2012,6,s,np,rest
b,5/8/2012,6,s,np,rest
b,5/8/2012,6,s,np,rest
b,5/8/2012,6,s,np,rest
b,5/8/2012,6,s,np,rest
b,5/8/2012,6,s,np,rest
b,5/8/2012,6,s,np,rest
c,5/9/2012,6,s,np,rest
c,5/9/2012,6,s,np,rest
c,5/9/2012,6,s,np,rest
c,5/9/2012,6,s,np,rest
c,5/9/2012,6,s,np,rest
c,5/9/2012,6,s,np,rest
c,5/9/2012,6,s,np,rest
c,5/9/2012,6,s,np,rest
c,5/9/2012,6,s,np,rest
c,5/9/2012,6,s,np,rest
c,5/9/2012,6,s,np,rest
c,5/9/2012,6,s,np,rest
c,5/9/2012,6,s,np,rest
c,5/9/2012,6,s,np,rest
c,5/9/2012,6,s,np,rest
c,5/9/2012,6,s,np,rest
c,5/9/2012,6,s,np,rest
c,5/9/2012,6,s,np,rest
c,5/9/2012,6,s,np,rest
c,5/9/2012,6,s,np,rest
c,5/9/2012,6,s,np,rest
c,5/9/2012,6,s,np,rest
c,5/9/2012,6,s,np,rest
c,5/9/2012,6,s,np,rest
c,5/9/2012,6,s,np,rest
c,5/9/2012,6,s,np,rest
c,5/9/2012,6,s,np,rest
c,5/9/2012,6,s,np,rest
c,5/9/2012,6,s,np,rest
c,5/9/2012,6,s,np,rest
c,5/9/2012,6,s,np,rest
c,5/9/2012,6,s,np,rest
b,5/11/2012,6,s,np,rest
b,5/11/2012,6,s,np,rest
b,5/11/2012,6,s,np,rest
c,5/12/2012,6,s,np,rest
c,5/12/2012,6,s,np,rest
c,5/12/2012,6,s,np,rest
b,5/6/2012,7,s,np,rest
b,5/6/2012,7,s,np,rest
b,5/6/2012,7,s,np,rest
b,5/6/2012,7,s,np,rest
b,5/6/2012,7,s,np,rest
c,5/7/2012,7,s,np,rest
c,5/7/2012,7,s,np,rest
c,5/7/2012,7,s,np,rest
c,5/7/2012,7,s,np,rest
c,5/7/2012,7,s,np,rest
c,5/7/2012,7,s,np,rest
c,5/7/2012,7,s,np,rest
c,5/7/2012,7,s,np,rest
c,5/7/2012,7,s,np,rest
c,5/7/2012,7,s,np,rest
c,5/7/2012,7,s,np,rest
c,5/7/2012,7,s,np,rest
b,5/9/2012,7,s,np,rest
b,5/9/2012,7,s,np,rest
b,5/9/2012,7,s,np,rest
b,5/9/2012,7,s,np,rest
b,5/9/2012,7,s,np,rest
b,5/9/2012,7,s,np,rest
b,5/9/2012,7,s,np,rest
b,5/9/2012,7,s,np,rest
b,5/9/2012,7,s,np,rest
b,5/9/2012,7,s,np,rest
b,5/9/2012,7,s,np,rest
b,5/9/2012,7,s,np,rest
b,5/9/2012,7,s,np,rest
b,5/9/2012,7,s,np,rest
b,5/9/2012,7,s,np,rest
b,5/9/2012,7,s,np,rest
b,5/9/2012,7,s,np,rest
b,5/9/2012,7,s,np,rest
b,5/9/2012,7,s,np,rest
b,5/9/2012,7,s,np,rest
b,5/9/2012,7,s,np,rest
c,5/10/2012,7,s,np,rest
c,5/10/2012,7,s,np,rest
c,5/10/2012,7,s,np,rest
c,5/10/2012,7,s,np,rest
b,5/12/2012,7,s,np,rest
b,5/12/2012,7,s,np,rest
b,5/4/2012,8,s,np,rest
b,5/4/2012,8,s,np,rest
b,5/4/2012,8,s,np,rest
b,5/4/2012,8,s,np,rest
b,5/4/2012,8,s,np,rest
b,5/4/2012,8,s,np,rest
b,5/4/2012,8,s,np,rest
b,5/4/2012,8,s,np,rest
b,5/4/2012,8,s,np,rest
b,5/4/2012,8,s,np,rest
b,5/4/2012,8,s,np,rest
b,5/4/2012,8,s,np,rest
b,5/4/2012,8,s,np,rest
b,5/4/2012,8,s,np,rest
b,5/4/2012,8,s,np,rest
c,5/5/2012,8,s,np,rest
c,5/5/2012,8,s,np,rest
c,5/5/2012,8,s,np,rest
b,5/7/2012,8,s,np,rest
b,5/7/2012,8,s,np,rest
b,5/7/2012,8,s,np,rest
b,5/7/2012,8,s,np,rest
b,5/7/2012,8,s,np,rest
b,5/7/2012,8,s,np,rest
b,5/7/2012,8,s,np,rest
b,5/7/2012,8,s,np,rest
b,5/7/2012,8,s,np,rest
b,5/7/2012,8,s,np,rest
b,5/7/2012,8,s,np,rest
b,5/7/2012,8,s,np,rest
b,5/7/2012,8,s,np,rest
c,5/8/2012,8,s,np,rest
c,5/8/2012,8,s,np,rest
c,5/8/2012,8,s,np,rest
c,5/8/2012,8,s,np,rest
c,5/8/2012,8,s,np,rest
c,5/8/2012,8,s,np,rest
c,5/8/2012,8,s,np,rest
c,5/8/2012,8,s,np,rest
c,5/8/2012,8,s,np,rest
c,5/8/2012,8,s,np,rest
c,5/8/2012,8,s,np,rest
c,5/8/2012,8,s,np,rest
c,5/8/2012,8,s,np,rest
c,5/8/2012,8,s,np,rest
c,5/8/2012,8,s,np,rest
c,5/8/2012,8,s,np,rest
c,5/8/2012,8,s,np,rest
c,5/8/2012,8,s,np,rest
b,5/10/2012,8,s,np,rest
b,5/10/2012,8,s,np,rest
b,5/10/2012,8,s,np,rest
b,5/10/2012,8,s,np,rest
c,5/11/2012,8,s,np,rest
c,5/11/2012,8,s,np,rest
c,5/11/2012,8,s,np,rest
c,5/11/2012,8,s,np,rest
c,5/11/2012,8,s,np,rest
c,5/11/2012,8,s,np,rest
c,5/11/2012,8,s,np,rest
c,5/11/2012,8,s,np,rest
c,5/11/2012,8,s,np,rest
c,5/11/2012,8,s,np,rest
c,5/11/2012,8,s,np,rest
c,5/11/2012,8,s,np,rest
c,5/11/2012,8,s,np,rest
c,5/11/2012,8,s,np,rest
c,5/11/2012,8,s,np,rest
c,5/11/2012,8,s,np,rest
c,5/11/2012,8,s,np,rest
b,5/5/2012,9,s,np,rest
b,5/5/2012,9,s,np,rest
c,5/6/2012,9,s,np,rest
c,5/6/2012,9,s,np,rest
c,5/6/2012,9,s,np,rest
c,5/6/2012,9,s,np,rest
c,5/6/2012,9,s,np,rest
b,5/8/2012,9,s,np,rest
b,5/8/2012,9,s,np,rest
b,5/8/2012,9,s,np,rest
b,5/8/2012,9,s,np,rest
b,5/8/2012,9,s,np,rest
b,5/8/2012,9,s,np,rest
b,5/8/2012,9,s,np,rest
c,5/9/2012,9,s,np,rest
c,5/9/2012,9,s,np,rest
c,5/9/2012,9,s,np,rest
c,5/9/2012,9,s,np,rest
c,5/9/2012,9,s,np,rest
c,5/9/2012,9,s,np,rest
c,5/9/2012,9,s,np,rest
c,5/9/2012,9,s,np,rest
c,5/9/2012,9,s,np,rest
c,5/9/2012,9,s,np,rest
c,5/9/2012,9,s,np,rest
c,5/9/2012,9,s,np,rest
c,5/9/2012,9,s,np,rest
c,5/9/2012,9,s,np,rest
c,5/9/2012,9,s,np,rest
c,5/9/2012,9,s,np,rest
c,5/9/2012,9,s,np,rest
b,5/11/2012,9,s,np,rest
b,5/11/2012,9,s,np,rest
b,5/11/2012,9,s,np,rest
b,5/11/2012,9,s,np,rest
b,5/11/2012,9,s,np,rest
b,5/11/2012,9,s,np,rest
b,5/11/2012,9,s,np,rest
b,5/11/2012,9,s,np,rest
b,5/11/2012,9,s,np,rest
b,5/11/2012,9,s,np,rest
b,5/11/2012,9,s,np,rest
b,5/11/2012,9,s,np,rest
b,5/11/2012,9,s,np,rest
c,5/12/2012,9,s,np,rest
c,5/12/2012,9,s,np,rest
c,5/12/2012,9,s,np,rest
c,5/12/2012,9,s,np,rest
c,5/12/2012,9,s,np,rest
c,5/12/2012,9,s,np,rest
c,5/12/2012,9,s,np,rest
c,5/12/2012,9,s,np,rest
c,5/12/2012,9,s,np,rest
c,5/15/2012,9,s,np,rest
c,5/15/2012,9,s,np,rest
c,5/15/2012,9,s,np,rest
b,5/6/2012,10,s,np,rest
b,5/6/2012,10,s,np,rest
b,5/6/2012,10,s,np,rest
b,5/6/2012,10,s,np,rest
b,5/6/2012,10,s,np,rest
c,5/7/2012,10,s,np,rest
c,5/7/2012,10,s,np,rest
c,5/7/2012,10,s,np,rest
c,5/7/2012,10,s,np,rest
c,5/7/2012,10,s,np,rest
c,5/7/2012,10,s,np,rest
c,5/7/2012,10,s,np,rest
c,5/7/2012,10,s,np,rest
c,5/7/2012,10,s,np,rest
c,5/7/2012,10,s,np,rest
c,5/7/2012,10,s,np,rest
b,5/9/2012,10,s,np,rest
b,5/9/2012,10,s,np,rest
b,5/9/2012,10,s,np,rest
b,5/9/2012,10,s,np,rest
b,5/9/2012,10,s,np,rest
b,5/9/2012,10,s,np,rest
c,5/10/2012,10,s,np,rest
c,5/10/2012,10,s,np,rest
c,5/10/2012,10,s,np,rest
c,5/10/2012,10,s,np,rest
c,5/11/2012,10,s,np,rest
c,5/11/2012,10,s,np,rest
c,5/11/2012,10,s,np,rest
c,5/11/2012,10,s,np,rest
c,5/11/2012,10,s,np,rest
c,5/11/2012,10,s,np,rest
c,5/11/2012,10,s,np,rest
c,5/11/2012,10,s,np,rest
b,5/12/2012,10,s,np,rest
b,5/12/2012,10,s,np,rest
b,5/12/2012,10,s,np,rest
b,5/12/2012,10,s,np,rest
b,5/12/2012,10,s,np,rest
b,5/12/2012,10,s,np,rest
b,5/12/2012,10,s,np,rest
b,5/12/2012,10,s,np,rest
b,5/12/2012,10,s,np,rest
b,5/12/2012,10,s,np,rest
b,5/12/2012,10,s,np,rest
b,5/12/2012,10,s,np,rest
b,5/15/2012,10,s,np,rest
b,5/15/2012,10,s,np,rest
b,5/7/2012,11,s,np,rest
b,5/7/2012,11,s,np,rest
b,5/7/2012,11,s,np,rest
b,5/7/2012,11,s,np,rest
b,5/7/2012,11,s,np,rest
b,5/7/2012,11,s,np,rest
b,5/7/2012,11,s,np,rest
b,5/7/2012,11,s,np,rest
b,5/7/2012,11,s,np,rest
c,5/8/2012,11,s,np,rest
c,5/8/2012,11,s,np,rest
c,5/8/2012,11,s,np,rest
c,5/8/2012,11,s,np,rest
c,5/8/2012,11,s,np,rest
c,5/8/2012,11,s,np,rest
c,5/8/2012,11,s,np,rest
c,5/8/2012,11,s,np,rest
c,5/8/2012,11,s,np,rest
c,5/8/2012,11,s,np,rest
c,5/8/2012,11,s,np,rest
c,5/8/2012,11,s,np,rest
c,5/8/2012,11,s,np,rest
b,5/10/2012,11,s,np,rest
b,5/10/2012,11,s,np,rest
b,5/10/2012,11,s,np,rest
b,5/10/2012,11,s,np,rest
b,5/11/2012,11,s,np,rest
b,5/11/2012,11,s,np,rest
b,5/11/2012,11,s,np,rest
b,5/11/2012,11,s,np,rest
c,5/12/2012,11,s,np,rest
c,5/12/2012,11,s,np,rest
c,5/12/2012,11,s,np,rest
c,5/12/2012,11,s,np,rest
c,5/12/2012,11,s,np,rest
c,5/12/2012,11,s,np,rest
c,5/12/2012,11,s,np,rest
c,5/12/2012,11,s,np,rest
c,5/14/2012,11,s,np,rest
c,5/14/2012,11,s,np,rest
c,5/14/2012,11,s,np,rest
c,5/14/2012,11,s,np,rest
c,5/14/2012,11,s,np,rest
c,5/14/2012,11,s,np,rest
c,5/14/2012,11,s,np,rest
c,5/14/2012,11,s,np,rest
c,5/14/2012,11,s,np,rest
c,5/14/2012,11,s,np,rest
c,5/14/2012,11,s,np,rest
c,5/14/2012,11,s,np,rest
c,5/14/2012,11,s,np,rest
c,5/14/2012,11,s,np,rest
c,5/14/2012,11,s,np,rest
c,5/14/2012,11,s,np,rest
b,5/16/2012,11,s,np,rest
b,5/16/2012,11,s,np,rest
b,5/8/2012,12,s,np,rest
b,5/8/2012,12,s,np,rest
b,5/8/2012,12,s,np,rest
b,5/8/2012,12,s,np,rest
b,5/8/2012,12,s,np,rest
b,5/8/2012,12,s,np,rest
b,5/8/2012,12,s,np,rest
b,5/8/2012,12,s,np,rest
b,5/8/2012,12,s,np,rest
b,5/8/2012,12,s,np,rest
b,5/8/2012,12,s,np,rest
b,5/8/2012,12,s,np,rest
b,5/8/2012,12,s,np,rest
b,5/8/2012,12,s,np,rest
b,5/8/2012,12,s,np,rest
b,5/8/2012,12,s,np,rest
c,5/9/2012,12,s,np,rest
c,5/9/2012,12,s,np,rest
c,5/9/2012,12,s,np,rest
c,5/9/2012,12,s,np,rest
c,5/9/2012,12,s,np,rest
c,5/9/2012,12,s,np,rest
c,5/9/2012,12,s,np,rest
c,5/9/2012,12,s,np,rest
c,5/9/2012,12,s,np,rest
c,5/9/2012,12,s,np,rest
c,5/9/2012,12,s,np,rest
c,5/9/2012,12,s,np,rest
c,5/9/2012,12,s,np,rest
c,5/9/2012,12,s,np,rest
b,5/12/2012,12,s,np,rest
b,5/14/2012,12,s,np,rest
b,5/14/2012,12,s,np,rest
b,5/14/2012,12,s,np,rest
b,5/14/2012,12,s,np,rest
b,5/14/2012,12,s,np,rest
b,5/14/2012,12,s,np,rest
c,5/15/2012,12,s,np,rest
c,5/15/2012,12,s,np,rest
c,5/15/2012,12,s,np,rest
c,5/15/2012,12,s,np,rest
c,5/15/2012,12,s,np,rest
c,5/15/2012,12,s,np,rest
c,5/15/2012,12,s,np,rest
c,5/15/2012,12,s,np,rest
b,5/9/2012,13,s,np,rest
b,5/9/2012,13,s,np,rest
b,5/9/2012,13,s,np,rest
b,5/9/2012,13,s,np,rest
b,5/9/2012,13,s,np,rest
b,5/9/2012,13,s,np,rest
b,5/9/2012,13,s,np,rest
b,5/9/2012,13,s,np,rest
b,5/9/2012,13,s,np,rest
b,5/9/2012,13,s,np,rest
b,5/9/2012,13,s,np,rest
b,5/9/2012,13,s,np,rest
b,5/9/2012,13,s,np,rest
b,5/9/2012,13,s,np,rest
b,5/9/2012,13,s,np,rest
b,5/9/2012,13,s,np,rest
b,5/9/2012,13,s,np,rest
b,5/9/2012,13,s,np,rest
b,5/9/2012,13,s,np,rest
b,5/9/2012,13,s,np,rest
b,5/9/2012,13,s,np,rest
b,5/9/2012,13,s,np,rest
b,5/9/2012,13,s,np,rest
b,5/9/2012,13,s,np,rest
c,5/10/2012,13,s,np,rest
c,5/10/2012,13,s,np,rest
c,5/10/2012,13,s,np,rest
c,5/10/2012,13,s,np,rest
c,5/10/2012,13,s,np,rest
c,5/14/2012,13,s,np,rest
c,5/14/2012,13,s,np,rest
c,5/14/2012,13,s,np,rest
b,5/15/2012,13,s,np,rest
b,5/15/2012,13,s,np,rest
b,5/15/2012,13,s,np,rest
b,5/15/2012,13,s,np,rest
b,5/15/2012,13,s,np,rest
c,5/16/2012,13,s,np,rest
c,5/16/2012,13,s,np,rest
c,5/16/2012,13,s,np,rest
c,5/16/2012,13,s,np,rest
c,5/16/2012,13,s,np,rest
b,5/4/2012,14,s,np,rest
b,5/4/2012,14,s,np,rest
b,5/4/2012,14,s,np,rest
b,5/4/2012,14,s,np,rest
b,5/4/2012,14,s,np,rest
b,5/4/2012,14,s,np,rest
c,5/5/2012,14,s,np,rest
c,5/5/2012,14,s,np,rest
c,5/5/2012,14,s,np,rest
b,5/10/2012,14,s,np,rest
c,5/11/2012,14,s,np,rest
b,5/14/2012,14,s,np,rest
c,5/15/2012,14,s,np,rest
c,5/15/2012,14,s,np,rest
c,5/15/2012,14,s,np,rest
b,5/16/2012,14,s,np,rest
b,5/16/2012,14,s,np,rest
b,5/16/2012,14,s,np,rest
b,5/16/2012,14,s,np,rest
b,5/16/2012,14,s,np,rest
c,5/17/2012,14,s,np,rest
c,5/17/2012,14,s,np,rest
b,5/5/2012,15,s,np,rest
b,5/5/2012,15,s,np,rest
b,5/5/2012,15,s,np,rest
c,5/6/2012,15,s,np,rest
c,5/6/2012,15,s,np,rest
c,5/6/2012,15,s,np,rest
c,5/6/2012,15,s,np,rest
c,5/6/2012,15,s,np,rest
c,5/6/2012,15,s,np,rest
c,5/6/2012,15,s,np,rest
c,5/6/2012,15,s,np,rest
b,5/11/2012,15,s,np,rest
b,5/11/2012,15,s,np,rest
b,5/11/2012,15,s,np,rest
b,5/11/2012,15,s,np,rest
b,5/11/2012,15,s,np,rest
c,5/12/2012,15,s,np,rest
c,5/12/2012,15,s,np,rest
b,5/15/2012,15,s,np,rest
c,5/16/2012,15,s,np,rest
c,5/16/2012,15,s,np,rest
b,5/17/2012,15,s,np,rest
b,5/17/2012,15,s,np,rest
b,5/17/2012,15,s,np,rest
b,5/17/2012,15,s,np,rest
b,5/17/2012,15,s,np,rest
c,5/18/2012,15,s,np,rest
c,5/18/2012,15,s,np,rest
b,5/6/2012,16,s,np,rest
b,5/6/2012,16,s,np,rest
b,5/6/2012,16,s,np,rest
b,5/6/2012,16,s,np,rest
c,5/7/2012,16,s,np,rest
c,5/7/2012,16,s,np,rest
c,5/7/2012,16,s,np,rest
c,5/7/2012,16,s,np,rest
c,5/7/2012,16,s,np,rest
c,5/7/2012,16,s,np,rest
c,5/7/2012,16,s,np,rest
c,5/7/2012,16,s,np,rest
c,5/7/2012,16,s,np,rest
c,5/7/2012,16,s,np,rest
c,5/7/2012,16,s,np,rest
c,5/7/2012,16,s,np,rest
c,5/7/2012,16,s,np,rest
c,5/7/2012,16,s,np,rest
c,5/7/2012,16,s,np,rest
b,5/12/2012,16,s,np,rest
b,5/12/2012,16,s,np,rest
b,5/12/2012,16,s,np,rest
b,5/12/2012,16,s,np,rest
b,5/16/2012,16,s,np,rest
c,5/17/2012,16,s,np,rest
c,5/17/2012,16,s,np,rest
c,5/17/2012,16,s,np,rest
c,5/17/2012,16,s,np,rest
b,5/18/2012,16,s,np,rest
b,5/18/2012,16,s,np,rest
b,5/18/2012,16,s,np,rest
b,5/7/2012,17,s,np,rest
b,5/7/2012,17,s,np,rest
b,5/7/2012,17,s,np,rest
b,5/7/2012,17,s,np,rest
b,5/7/2012,17,s,np,rest
b,5/7/2012,17,s,np,rest
c,5/8/2012,17,s,np,rest
c,5/8/2012,17,s,np,rest
c,5/8/2012,17,s,np,rest
c,5/8/2012,17,s,np,rest
c,5/8/2012,17,s,np,rest
c,5/8/2012,17,s,np,rest
c,5/8/2012,17,s,np,rest
c,5/8/2012,17,s,np,rest
c,5/8/2012,17,s,np,rest
c,5/8/2012,17,s,np,rest
c,5/8/2012,17,s,np,rest
c,5/8/2012,17,s,np,rest
c,5/8/2012,17,s,np,rest
c,5/8/2012,17,s,np,rest
c,5/8/2012,17,s,np,rest
c,5/14/2012,17,s,np,rest
b,5/17/2012,17,s,np,rest
b,5/17/2012,17,s,np,rest
b,5/17/2012,17,s,np,rest
b,5/8/2012,18,s,np,rest
b,5/8/2012,18,s,np,rest
b,5/8/2012,18,s,np,rest
b,5/8/2012,18,s,np,rest
c,5/9/2012,18,s,np,rest
c,5/9/2012,18,s,np,rest
c,5/9/2012,18,s,np,rest
c,5/9/2012,18,s,np,rest
c,5/9/2012,18,s,np,rest
c,5/9/2012,18,s,np,rest
c,5/9/2012,18,s,np,rest
c,5/9/2012,18,s,np,rest
c,5/9/2012,18,s,np,rest
c,5/9/2012,18,s,np,rest
c,5/9/2012,18,s,np,rest
c,5/9/2012,18,s,np,rest
c,5/9/2012,18,s,np,rest
c,5/9/2012,18,s,np,rest
c,5/9/2012,18,s,np,rest
c,5/9/2012,18,s,np,rest
b,5/14/2012,18,s,np,rest
b,5/14/2012,18,s,np,rest
b,5/14/2012,18,s,np,rest
b,5/14/2012,18,s,np,rest
b,5/14/2012,18,s,np,rest
b,5/14/2012,18,s,np,rest
b,5/14/2012,18,s,np,rest
b,5/18/2012,18,s,np,rest
b,5/9/2012,19,s,np,rest
b,5/9/2012,19,s,np,rest
b,5/9/2012,19,s,np,rest
b,5/9/2012,19,s,np,rest
b,5/9/2012,19,s,np,rest
b,5/9/2012,19,s,np,rest
b,5/9/2012,19,s,np,rest
b,5/9/2012,19,s,np,rest
b,5/9/2012,19,s,np,rest
